Date,Open,High,Low,Close,Volume
2022-07-25,47550,48250,47500,47850,749779
2022-07-26,47550,48100,47500,47700,489170
2022-07-27,47150,47750,46900,47700,804421
2022-07-28,47900,48450,47500,47650,1059330
2022-07-29,48000,48500,47750,48450,1254767
2022-08-01,48350,48600,47700,47950,910505
2022-08-02,47950,47950,47250,47500,970460
2022-08-03,47450,47850,47250,47700,748775
2022-08-04,47700,48200,47650,48100,1026040
2022-08-05,48500,50900,48100,50400,1859355
2022-08-08,50400,50900,49650,50600,899185
2022-08-09,50700,51300,50300,50900,584252
2022-08-10,51100,51400,50100,50800,736930
2022-08-11,51900,52400,51300,52200,1626239
2022-08-12,52900,53400,51600,52200,1160975
2022-08-16,52400,52700,51600,51800,1489312
2022-08-17,52100,52400,51500,51900,694130
2022-08-18,51300,51600,50600,50700,972080
2022-08-19,50700,51200,50100,50800,1068855
2022-08-22,50000,50200,49000,49750,962389
2022-08-23,49300,49600,48800,49000,1059339
2022-08-24,49800,50500,49550,50400,1168149
2022-08-25,50800,51100,50100,50300,722302
2022-08-26,50200,50700,49900,50100,717372
2022-08-29,49350,49700,49100,49200,590803
2022-08-30,49500,49850,49200,49600,552410
2022-08-31,48900,49750,48750,49450,1306243
2022-09-01,48950,49100,47600,47750,1214281
2022-09-02,47850,47850,47050,47150,969049
2022-09-05,47750,48700,47400,48100,846649
2022-09-06,48350,48500,47800,48150,497959
2022-09-07,47400,47750,46400,46850,1290051
2022-09-08,47400,48200,47200,48200,1180448
2022-09-13,49000,50300,48700,49950,1518221
2022-09-14,48900,50100,48600,49800,939052
2022-09-15,49850,50300,49400,49600,723931
2022-09-16,49400,50100,49250,50100,1595961
2022-09-19,50200,50300,49400,49600,810712
2022-09-20,50300,50300,49500,49950,1431129
2022-09-21,49400,50300,48750,48800,1111140
2022-09-22,48500,49050,48300,49050,1003033
2022-09-23,48950,49500,48650,49400,872718
2022-09-26,48400,49000,46400,46450,2194990
2022-09-27,46600,46800,44150,44500,3035430
2022-09-28,44500,45050,43100,44350,1942633
2022-09-29,44500,45150,44250,44250,1746143
2022-09-30,44500,44900,43400,43700,1347156
2022-10-04,44500,45300,44050,44700,1294423
2022-10-05,45550,46550,45400,46500,1917642
2022-10-06,46550,46800,45800,45800,874476
2022-10-07,44950,46200,44500,45900,837766
2022-10-11,45750,45900,44500,44650,1222910
2022-10-12,44150,44800,43900,44550,1179112
2022-10-13,44700,45600,44500,44700,1387272
2022-10-14,45550,47100,45550,46750,1337614
2022-10-17,46000,46950,45800,45900,1269528
2022-10-18,46500,47600,46350,47350,1252146
2022-10-19,47700,48150,47400,47900,1657764
2022-10-20,46900,47000,45700,46500,1939238
2022-10-21,46050,46400,45400,46000,962550
2022-10-24,46450,46750,44650,45150,1361409
2022-10-25,45250,45800,45050,45750,1211244
2022-10-26,45500,46100,45150,45300,1078269
2022-10-27,46050,47000,45800,47000,1246317
2022-10-28,47000,47900,46600,47800,1483783
2022-10-31,48050,48600,47400,48050,895550
2022-11-01,48500,48550,47150,47300,1015145
2022-11-02,47150,47950,46950,47900,955953
2022-11-03,47300,47850,46400,47500,988300
2022-11-04,46750,47550,46650,47100,1057241
2022-11-07,47300,47600,46950,47450,850442
2022-11-08,47950,48100,46800,47750,1143334
2022-11-09,48150,49150,48100,49100,1404998
2022-11-10,49300,49550,48650,49100,1617056
2022-11-11,49950,50100,49250,49400,1274650
2022-11-14,49400,49800,49150,49650,951880
2022-11-15,49950,50100,49350,49600,921814
2022-11-16,49400,50100,49100,50100,962550
2022-11-17,50100,50100,48550,48550,1151995
2022-11-18,48650,49500,48150,49000,1025442
2022-11-21,49450,49900,49250,49700,950589
2022-11-22,49800,50100,49400,49800,887540
2022-11-23,50100,50200,49350,49950,1100680
2022-11-24,50300,51300,50000,51000,1122275
2022-11-25,51200,51300,50200,50400,686983
2022-11-28,49750,49850,49150,49300,1044628
2022-11-29,49500,51900,49100,51600,1794326
2022-11-30,51400,53000,51300,52500,2567057
2022-12-01,52700,53500,52500,53500,1365255
2022-12-02,52900,53100,52400,52400,1288571
2022-12-05,52500,52800,51900,52500,758045
2022-12-06,52000,52700,51600,52100,896428
2022-12-07,52100,52100,50600,50800,1114713
2022-12-08,50500,51200,50200,50400,2239450
2022-12-09,50900,52900,50500,52600,2051498
2022-12-12,52500,53800,52200,53300,1370674
2022-12-13,52200,53700,52000,53300,1120037
2022-12-14,53600,53800,52500,52900,1388836
2022-12-15,52400,52600,51600,51600,1134376
2022-12-16,50900,52200,50600,51900,1276764
2022-12-19,51300,52600,51300,52200,692443
2022-12-20,52400,53200,52200,52900,1005281
2022-12-21,53000,53000,52100,52300,911495
2022-12-22,51900,52700,51200,52600,843445
2022-12-23,52100,52300,51600,51600,737229
2022-12-26,51500,51900,50700,51000,861603
2022-12-27,51300,51800,50700,51500,1405920
2022-12-28,50000,50000,48900,49450,1098303
2022-12-29,48950,49400,48500,48500,707932
2023-01-02,47750,48750,47550,47600,547689
2023-01-03,47900,49300,47300,49050,1031515
2023-01-04,48250,50700,48250,50500,1083324
2023-01-05,50600,53900,50500,53900,2515852
2023-01-06,53800,57500,53400,56700,2935706
2023-01-09,57300,57500,55900,57200,2076859
2023-01-10,56400,57900,56300,57800,1926580
2023-01-11,57700,57800,55900,56400,1804800
2023-01-12,56100,56900,56100,56500,1818316
2023-01-13,56400,57800,55800,57400,1708096
2023-01-16,57300,60300,57200,60000,3019556
2023-01-17,60500,60700,58700,59100,1750057
2023-01-18,58900,58900,57300,58500,1487071
2023-01-19,57700,58400,56800,57200,1604477
2023-01-20,56900,57700,56700,57000,1496054
2023-01-25,57000,58700,57000,58500,1649210
2023-01-26,58000,59500,57900,58900,1352210
2023-01-27,57700,58400,57400,57700,1920720
2023-01-30,57300,58700,57200,57300,1233861
2023-01-31,57400,58000,55500,55900,1402754
2023-02-01,55800,58400,55700,57400,1357747
2023-02-02,57700,57800,56000,56400,1559017
2023-02-03,56000,57500,55600,56900,1220051
2023-02-06,56400,56500,55000,55700,1198785
2023-02-07,55800,56100,55000,55500,1100439
2023-02-08,56000,57200,55500,55700,1830445
2023-02-09,56000,56500,54000,54200,2044662
2023-02-10,54200,55700,54200,55700,1148965
2023-02-13,55400,56200,55100,55300,1312990
2023-02-14,55700,55900,52900,53000,1964766
2023-02-15,52600,52700,50300,50400,3313779
2023-02-16,50400,50700,49300,49800,3233661
2023-02-17,49400,50900,49200,50000,2911779
2023-02-20,50200,50800,49600,50700,1632737
2023-02-21,50700,51400,50500,50600,1464064
2023-02-22,50500,50800,49700,49700,1511960
2023-02-23,49700,50600,49300,50000,1541622
2023-02-24,49950,51200,49900,50700,1348402
2023-02-27,50400,51100,50000,50600,1006540
2023-02-28,50600,51700,50600,51300,1452723
2023-03-02,51900,52000,50200,50600,1628359
2023-03-03,50700,51000,49800,50000,1077928
2023-03-06,50600,50600,49800,50200,1162559
2023-03-07,50000,51500,50000,50800,1266350
2023-03-08,50200,51200,50100,50600,1294264
2023-03-09,50400,51500,50100,50700,1545967
2023-03-10,49900,50200,49350,49700,1165480
2023-03-13,49600,50600,49050,50300,1003507
2023-03-14,49100,49450,48300,48400,1941848
2023-03-15,48650,49950,48650,49000,1195377
2023-03-16,48150,48900,47950,48050,1452245
2023-03-17,48600,49800,48150,48450,1765098
2023-03-20,48350,49250,47800,48400,998405
2023-03-21,48500,48850,48150,48450,922158
2023-03-22,49400,49650,48900,49150,871351
2023-03-23,48800,49250,48650,48950,911009
2023-03-24,48550,48750,47000,47050,2207548
2023-03-27,46650,47000,46350,46700,1477169
2023-03-28,47500,48450,47450,47900,1680191
2023-03-29,47600,48200,47600,48050,1092869
2023-03-30,47800,47900,47050,47200,1629175
2023-03-31,46900,47900,46900,47650,1326697
2023-04-03,47750,47750,47100,47300,785639
2023-04-04,47450,47800,47150,47750,782773
2023-04-05,47850,48300,47750,47850,833675
2023-04-06,47800,47850,46600,46650,1505185
2023-04-07,46800,47350,46450,47000,635365
2023-04-10,46550,47200,46450,46550,846981
2023-04-11,46900,47300,46550,46950,1028805
2023-04-12,46750,47150,46550,46900,1613515
2023-04-13,46650,47300,46450,47200,1165017
2023-04-14,47700,49200,47550,48650,1848926
2023-04-17,49000,49050,48000,48400,860465
2023-04-18,48200,48950,47700,48400,856233
2023-04-19,48550,49650,48550,49450,1367592
2023-04-20,49550,50500,49200,50400,1445434
2023-04-21,50200,50400,49850,50100,1050932
2023-04-24,49800,50200,49050,49200,1162617
2023-04-25,49500,50300,49100,49750,1100293
2023-04-26,49450,49500,48600,48950,849300
2023-04-27,48900,49000,48100,48250,1062246
2023-04-28,48550,49700,48550,49500,2432073
2023-05-02,48850,49650,48800,49500,890785
2023-05-03,49000,49150,48100,48300,814233
2023-05-04,48350,48850,47900,48700,1429517
2023-05-08,48750,49600,48700,49250,1339222
2023-05-09,48900,49450,48550,49150,1107796
2023-05-10,48900,49100,48050,48600,758119
2023-05-11,49050,49650,48950,49200,2004475
2023-05-12,49000,49000,48400,48600,2291609
2023-05-15,49100,49200,48400,48800,762706
2023-05-16,49150,49800,49050,49300,1293549
2023-05-17,49250,49450,48850,48850,655832
2023-05-18,49300,49600,49200,49500,802540
2023-05-19,49350,49650,49150,49500,1151186
2023-05-22,49450,49950,49200,49350,871022
2023-05-23,49600,49750,49350,49400,1007078
2023-05-24,49300,49550,49100,49300,667443
2023-05-25,48850,49000,48200,48300,1212363
2023-05-26,48100,48300,47800,47950,823036
2023-05-30,48250,48500,47900,48350,1016913
2023-05-31,48000,48600,47850,48000,2285762
2023-06-01,47550,48000,46800,46800,1985923
2023-06-02,47200,47500,47000,47450,1151593
2023-06-05,48000,49000,48000,48550,1567190
2023-06-07,49100,49150,48400,48400,1483010
2023-06-08,48350,48700,48250,48450,1865047
2023-06-09,48750,49450,48550,49450,1606416
2023-06-12,49100,49400,48600,48750,733154
2023-06-13,48900,48950,48450,48500,895510
2023-06-14,48550,48750,48250,48550,1010571
2023-06-15,48850,49050,48050,48200,960450
2023-06-16,48900,49050,48200,48300,1233079
2023-06-19,48350,48500,48050,48150,590340
2023-06-20,47900,48300,47700,47850,669083
2023-06-21,47500,47750,46800,46900,1371773
2023-06-22,47250,47900,47000,47800,709962
2023-06-23,47400,47600,46850,46950,805606
2023-06-26,46900,47500,46500,47200,699859
2023-06-27,47150,47600,47000,47550,937079
2023-06-28,48000,48500,47900,48150,909024
2023-06-29,47700,48150,47100,47100,872642
2023-06-30,47800,48050,47150,47750,1020166
2023-07-03,47850,49000,47800,48650,1105458
2023-07-04,48450,49050,48350,48400,613663
2023-07-05,49350,49400,47750,47750,933765
2023-07-06,47750,47750,46700,46700,1489332
2023-07-07,46700,46850,46150,46500,1061756
2023-07-10,47300,47350,46600,46750,930420
2023-07-11,47350,47650,46850,47250,1132079
2023-07-12,47300,47550,46500,47000,1313810
2023-07-13,47850,47900,47100,47100,1915048
2023-07-14,47550,48900,47550,48750,1965274
2023-07-17,48200,48700,48000,48650,808557
2023-07-18,49300,49300,47900,48150,717417
2023-07-19,48800,49100,47950,48150,898593
2023-07-20,48150,48500,48050,48200,810139
2023-07-21,48650,49050,48150,48650,936248
2023-07-24,49000,49000,47500,47650,767940
2023-07-25,48200,48400,47300,47650,879405
2023-07-26,48350,50000,47750,49600,2410506
2023-07-27,49950,52000,49650,51700,2618613
2023-07-28,51100,52000,50000,51100,1335774
2023-07-31,51500,51500,50100,51000,1071531
2023-08-01,51200,52900,51000,52800,1513444
2023-08-02,53400,53500,52100,52600,1950519
2023-08-03,53000,53300,50700,51200,1341093
2023-08-04,51700,52600,51400,52000,1029509
2023-08-07,52000,52100,51100,51200,946979
2023-08-08,51800,52500,51600,51800,915314
2023-08-09,51600,51900,50700,50800,939669
2023-08-10,50900,51600,50800,51400,666944
2023-08-11,51800,52400,51400,51600,894788
2023-08-14,51200,52000,51200,51600,580501
2023-08-16,51000,51500,50800,51000,828525
2023-08-17,50400,51800,50400,51800,1160362
2023-08-18,51200,52400,51200,52000,925427
2023-08-21,52200,52600,51600,51800,765929
2023-08-22,52000,52400,51700,52200,737242
2023-08-23,51600,53100,51600,52600,885940
2023-08-24,52600,53200,52500,53200,682104
2023-08-25,52500,53000,52300,52500,783773
2023-08-28,53400,53500,52400,52600,464129
2023-08-29,52500,53000,52300,52900,587541
2023-08-30,53200,53200,52500,52600,488895
2023-08-31,53000,54100,52800,54100,1981012
2023-09-01,54200,54400,53200,53600,639617
2023-09-04,53000,54000,53000,54000,605267
2023-09-05,53500,54200,53300,53900,553166
2023-09-06,54200,54800,53900,54300,584034
2023-09-07,53800,54400,53700,54200,554843
2023-09-08,54200,54400,53500,54100,400734
2023-09-11,54900,55700,54200,55200,990651
2023-09-12,55600,55700,54100,54800,660569
2023-09-13,54900,56000,54800,55500,903843
2023-09-14,55800,56100,55500,56100,1039824
2023-09-15,56200,58000,56100,57300,2254377
2023-09-18,56200,57500,56000,57200,1193896
2023-09-19,57300,57400,56000,56200,609231
2023-09-20,56000,57000,55900,56800,660316
2023-09-21,57000,57500,56400,57300,912277
2023-09-22,57300,57600,57000,57500,833696
2023-09-25,57600,57700,56700,57400,843047
2023-09-26,56800,57500,55400,55700,1368399
2023-09-27,55200,55700,54800,55300,1302149
2023-10-04,55500,55600,54500,54700,2072789
2023-10-05,54700,54800,52900,53600,782085
2023-10-06,53700,56000,53400,55800,658127
2023-10-10,56900,57400,56200,56600,1155125
2023-10-11,56500,56800,55000,55600,1518786
2023-10-12,56000,56500,55600,56500,1221555
2023-10-13,55600,56900,55600,56600,678506
2023-10-16,56500,57300,56000,56600,811723
2023-10-17,57200,57200,56200,56400,684765
2023-10-18,56400,57900,56400,57700,1194703
2023-10-19,57200,57500,56600,57200,807489
2023-10-20,56500,57200,56400,56800,714976
2023-10-23,56800,56800,54800,55200,897070
2023-10-24,55400,56100,54400,55600,847885
2023-10-25,55300,55800,54200,54400,1059919
2023-10-26,54000,54800,53300,53300,978880
2023-10-27,54200,54400,52300,52500,1147240
2023-10-30,51700,52100,50400,51100,1159751
2023-10-31,51900,51900,50800,51500,1419713
2023-11-01,50900,51800,50700,51300,830942
2023-11-02,51700,52300,50800,51000,834704
2023-11-03,51700,52800,51400,52600,730337
2023-11-06,53000,55700,52300,55700,1130725
2023-11-07,54700,54700,52100,52300,1335460
2023-11-08,51500,52500,51500,52100,829548
2023-11-09,52100,53900,52100,53400,1423056
2023-11-10,52900,53700,52800,53500,611038
2023-11-13,54200,54200,52700,52900,593164
2023-11-14,53400,53900,53000,53500,766748
2023-11-15,54400,55000,53500,54600,1157012
2023-11-16,54400,54800,53600,54300,580108
2023-11-17,54200,54800,54000,54600,470739
2023-11-20,53500,54500,52700,53900,703966
2023-11-21,53700,54500,53600,54100,921302
2023-11-22,53600,54700,53300,54500,573536
2023-11-23,54900,56000,54200,54300,907567
2023-11-24,54600,54600,53700,53700,469824
2023-11-27,53200,53600,52300,52400,1286094
2023-11-28,51600,52700,51100,52400,1415178
2023-11-29,51800,52200,51500,51700,1022798
2023-11-30,51700,52600,51500,52400,1465252
2023-12-01,52600,52800,51900,51900,453496
2023-12-04,52400,52400,51500,51500,574587
2023-12-05,51600,51900,51000,51500,676977
2023-12-06,51700,52400,51600,52000,720118
2023-12-07,52000,52100,51200,51400,658776
2023-12-08,51800,52300,51600,51800,609937
2023-12-11,52300,52300,51200,51600,611980
2023-12-12,52000,52400,51800,52100,877118
2023-12-13,52200,52400,51400,51500,859580
2023-12-14,51900,52400,51900,51900,1733967
2023-12-15,52700,53400,52600,53200,1396078
2023-12-18,52700,52800,52300,52500,522284
2023-12-19,52200,52600,52000,52000,698259
2023-12-20,52500,53500,52400,53200,1349165
2023-12-21,53100,53500,52700,53100,679181
2023-12-22,53300,53400,52400,52500,771841
2023-12-26,52800,52900,52300,52500,1042708
2023-12-27,52100,52700,52100,52300,744008
2023-12-28,52700,54100,52500,54100,1211536
